Texto,Data,Redes Sociais,sentimento
BAIXE AGORA: ▶️Atualização Via E-mail:16GB🎚️ ◀️ ▶️Pastas Todas Organizada ▶️Cds com Qualidade ...,2023-06-21 01:00 AM,youtube.com,Neutral
"... [...] Seja em preparos, como canjica, bolos, mungunzá, pamonha e até mesmo assado ou cozido, o milho é o grande rei da festa [...] Além do sabor, o alimento tem uma excelente qualidade nutricional, por ser rico em fibras, vitamina A, algumas vitaminas do ...",2023-06-21 01:00 AM,ederepente50.com,Positive
"Venha para o maior Arraiá de Ofertas de Região! Da redação Chegou a semana mais esperada do ano, é São João meu povo!Venha conferir nossas promoções imperdíveis e garanta uma festa junina inesquecível [...] Visite o Mercadinho São Vicente - Rede...",2023-06-21 12:59 AM,aguanovarumoaofuturo.blogspot.com,Positive
shorts.,2023-06-21 12:57 AM,youtube.com,Neutral
"público superior a 50 mil pessoas, a abertura do S�o Jo�o de Natal lotou o largo do Arena das Dunas, na ter�a-feira (20).A programa��o da festa junina prossegue durante toda esta semana com grandes atra��es nacionais, que s�o abertas ao público e trazem também o diferencial do Camarote Natal como op��o [...]",2023-06-21 12:56 AM,ateblogo.com.br,Neutral
"O acidente ocorreu na noite de terça-feira (20) em um trecho da BA-160, entre Xique-... [...] A vítima foi identificada como Marciel Borges Moreira que seguia para Barra, onde participaria de uma festa junina, informou o G1. O animal também foi a óbito",2023-06-21 12:55 AM,calilanoticias.com,Neutral
"Fala meus queridos! video novo sobre noticias fresquinhas do mundo dos reality shows e internet! Salve, recriando o canal pqq o youtube DELETOU MEU CANAL sem motivo nehum!! aqueles q puderem se reinscrever, afinal, ja seguiam meu conteudo eu ...",2023-06-21 12:55 AM,youtube.com,Neutral
Uma professora adaptou um vestido de festa junina para garantir que a aluna com deficiência e mobilidade reduzida pudesse dançar e participar das brincadeiras [...] A lição de sensibilidade e empatia vem de uma escola do Ensino Fundamental do interior do...,2023-06-21 12:54 AM,sonoticiaboa.com.br,Neutral
"Bolo de milho, pa�oca, pamonha, amendoim, pinh�o, quent�o [...] Depois, acabou se tornando Festa Junina, em refer�ncia ao m�s em que é realizada [...] Tradi��o com relev�ncia cultural Comemorada de Norte a Sul do país, a Festa Junina ganha contornos distintos dependendo da localidade em que é realizada",2023-06-21 12:54 AM,ateblogo.com.br,Neutral
#FestaJunina #tiktokbrasiloficial🇧🇷2023 #foryou❤️❤️❤️,2023-06-21 12:51 AM,tiktok.com,Positive
"Receitas com milho para Festa Junina [...] Tem curau, pamonha, canjica, bolo de fubá..",2023-06-21 12:50 AM,anamariabraga.globo.com,Neutral
"Isso resulta em alguns nomes “engraçados”, por exemplo: nomear pamonha como “fool” (bobo), frango à passarinha como “chiken a little bird” e diversas outras traduções mal realizadas.",2023-06-21 12:49 AM,agbt.com.br,Negative
"É unanime entre a população Inúbiense, comerciantes e visitantes, que o Santo Antônio de Inúbia foi a melhor festa junina de todos os tempos, realizada na cidade.  “Programamos estes resultados e por isso conseguimos superar todas as expectativas",2023-06-21 12:48 AM,portalinubia.com,Positive
Video can be found here,2023-06-21 12:43 AM,youtube.com,Neutral
"... [...] Essa espÃ©cie de pamonha existe, com variaÃ§Ãµes, em todo o territÃ³rio por onde o ImpÃ©rio Inca passou. Na Argentina, a massa de milho cozida envolta em palha de milho leva recheios que vÃ£o de cozidos de carne atÃ© frutas, em versÃµes doces",2023-06-21 12:36 AM,estudio.folha.uol.com.br,Neutral
“O padre de festa junina apareceu logo em junho”: Padre Kelmon vai à CPI do MST e vira piada,2023-06-21 12:32 AM,twitter.com,Neutral
PROVEI BRIGADEIRO DE PAÇOCA #brigadeiro #paçoca #festajunina #receita #brigadeirodepaçoca,2023-06-21 12:32 AM,tiktok.com,Neutral
São João: as principais características da dança de quadrilha. 1. Dança em pares. É uma dança coletiva formada por pares. É exigido um marcador ou animador para falar as frases famosas que ...,2023-06-21 12:31 AM,opovo.com.br,Neutral
É hora de vestir o traje caipira e celebrar a Festa Junina com alegria! Já adquiriu seu look ? Aqui na @unnishopsobral você encontra diversas opções. Anarriê… #festajunina #saojoao,2023-06-21 12:29 AM,cesarmacedo.com,Positive
"No balanço da sanfona e no sabor do quentão, viva a alegria de São João! Frases Juninas para Imprimir",2023-06-21 12:29 AM,umtoquedepoemas.wordpress.com,Positive
"No balanço da sanfona e no sabor do quentão, viva a alegria de São João!Frases Juninas para Imprimir",2023-06-21 12:29 AM,umtoquedepoemas.wordpress.com,Positive
"    No balanço da sanfona e no sabor do quentão, viva a alegria de São João! Frases Juninas para Imprimir",2023-06-21 12:29 AM,citeisociedade.blogspot.com,Positive
Video can be found here,2023-06-21 12:28 AM,youtube.com,Neutral
Video can be found here,2023-06-21 12:24 AM,youtube.com,Neutral
Video can be found here,2023-06-21 12:23 AM,youtube.com,Neutral
"Ofertas de Supermercados Blog - Notícias das melhores ofertas dos supermercados A Festa Junina é uma tradição animada e cheia de cores, mas nem sempre é preciso gastar uma fortuna para criar uma decoração incrível [...] Neste artigo, vamos compartilhar ideias de decoração barata de festa junina e criativas para deixar sua festa junina mais dive",2023-06-21 12:20 AM,ofertasdesupermercados.com.br,Positive
Video can be found here,2023-06-21 12:18 AM,youtube.com,Neutral
Respondendo a @Leila Melo #kimetsunoyaiba #inosuke #saojoao #quadrilha #festajunina,2023-06-21 12:17 AM,tiktok.com,Neutral
"Gratidão ter você aqui, vamos fazer uma pamonha. Porém, será assada no forno. O especial é uma pamonha salgada, com um ...",2023-06-21 12:15 AM,youtube.com,Positive
"Park Lagos, em Cabo Frio, acontece neste fim de semana, de 23 a 25 de junho Festa junina tem quadrilha, forró, barraquinhase muita animação O Arraiá Park Lagos está de volta! No final de semana entre os dias 23 e 25 (sexta a domingo), o estacionamento do centro comercial, em Cabo Frio, será tomado por barraquinhas e muita animação, típicas das",2023-06-21 12:11 AM,araruamanews.rio.br,Neutral
"diz negociar com time grande de São Paulo para ter 30 jogos ao ano Justiça bloqueia contas de ídolo do Corinthians por dívida de aluguel Amigo, posso pegar sua esposa? : Black Mirror tem episódio perturbador Chef Rodrigo Oliveira abraça tradições nordestinas com curau de milho Spin: carro de 7 lugares mais barato do Brasil , a escolha ideal? Restau",2023-06-21 12:09 AM,www-cicerobomgosto.blogspot.com,Neutral
"Fogueira de 57 metros de altura vai ser acesa neste sábado A 32ª Festa Junina de Pirapozinho – Fejupi Naturafrig começa hoje (21) e vai até este sábado (24), no Parque do Povo “Recinto da Fejupi” [...] Neste ano a festa traz muitas novidades, ...",2023-06-21 12:08 AM,blogdotoninho.com.br,Neutral
"diz negociar com time grande de São Paulo para ter 30 jogos ao ano Justiça bloqueia contas de ídolo do Corinthians por dívida de aluguel Amigo, posso pegar sua esposa? : Black Mirror tem episódio perturbador Chef Rodrigo Oliveira abraça tradições nordestinas com curau de milho Spin: carro de 7 lugares mais barato do Brasil , a escolha ideal? Restau",2023-06-21 12:07 AM,cicerofilmesemusicas.blogspot.com,Neutral
"Localizada na Rua João Gonçalves Padilha, n° 438... [...] Contato: (42) 9 9975-2104 A loja Complemento Kids, de Pitanga, tem novidades em jaquetas infantis e roupas para festa junina (fotos abaixo). Localizada na Rua João Gonçalves Padilha, n° 438 - Centro",2023-06-21 12:02 AM,portaldouglas.com.br,Neutral
"meus amores!❤ Como vocês estão?  Por aqui tudo bem, graças a Deus!  As crianças seguem medicadas e cada dia melhores! #GLÓRIA.A.DEUS Neste último final de semana (dia 17) foi a festa junina da escolinha da Mariana e hoje venho compartilhar esse momento com vocês!♥  A festa ocorreu em uma chácara #LINDA com alimentação, bebidas (não alcoólicas) e d",2023-06-21 12:00 AM,diariodaninnabueno.blogspot.com,Positive
"A Prefeitura de Ituverava e a Secretaria da Cultura, Turismo e Lazer ... [...] O evento tem o intuito de promover a confraternização e a cultura do país, tendo em vista que a Festa Junina é uma das mais populares do Brasil. Serão 03 dias de festa […]",2023-06-21 12:00 AM,oprogressodeituverava.com,Neutral
"Na noite de terça-feira foi realizada a Festa Junina do Anglo-Cid no Ginásio Galenão, com a presença de alunos do 1º ao 5º ano e seus familiares e convidados [...] O segundo evento será nesta quarta-feira, às 19 horas, com os alunos do 6º ano do ...",2023-06-21 12:00 AM,bastidoresdanoticiadracena.blogspot.com,Neutral
"Dafiti, maior fashiontech da América Latina, já preparou a pipoca, acendeu a fogueira e estendeu as bandeirinhas para celebrar o Dia de São João, que abraça o mês de junho com uma das principais celebrações do país: a Festa Junina.Além das comidas típicas e das músicas tradicionais, a estampa xadrez é um ícone desta época do ano e, por isso, a ma",2023-06-20 11:58 PM,dark-joana.com.br,Neutral
"FRASES DE SÃO JOÃO Veja a seguir as melhores frases para enviar aos amigos e familiares e entrar no clima para... [...] Feliz São João!\ . É forró, é fogueira é quentão. Amo meu São João! \São João na terra é fogueira. São João no céu é balão",2023-06-20 11:57 PM,ne10.uol.com.br,Positive
"Sorria sempre que puder, não leve tudo tão a sério, a vida passa muito rápido, aproveite cada momento...",2023-06-20 11:55 PM,youtube.com,Positive
Video can be found here,2023-06-20 11:53 PM,youtube.com,Neutral
"Será na Praça da Juventude A tradicional festa junina promovida pela Prefeitura de Timbiras, por meio da Secretaria Municipal de Cultura, o Arraiá de todos, acontece em nove dias, com música, quadrilha, forró e barracas de comida e artesanato típicos",2023-06-20 11:49 PM,blogdoprofessorgil.com.br,Neutral
"(11) 93083-8387Quentão QuentinhoPara os dias mais frios, à parte brigadeiros de churros e de pamonha, a confeiteira Mariana Junqueira tem outra arma doce e secreta: o quentão com cachaça artesanal e gengibre caramelizado (R$ 28 o copo ou R$ 128,80 a garrafa com 350 ml).Loja & Café Mariana Junqueira - Rua João Lourenço, 127, Vila Nova Conceição [...",2023-06-20 11:48 PM,terra.com.br,Neutral
"público superior a 50 mil pessoas, a abertura do São João de Natal lotou o largo do Arena das Dunas, na terça-feira (20), e mostrou que a cidade tem, sim, uma grande festa junina que prossegue durante toda esta semana com grandes atrações nacionais e o diferencial do Camarote Natal como opção para o público [...]",2023-06-20 11:47 PM,celsoamancio.com,Neutral
"É o caso do engenheiro mecânico Lauren Luiz, 35 anos, que gosta de bolos e pamonhas, chega a diminuir a quantidade de produtos comprados por causa do preço, mas não deixa de saborear as delícias do São João [...] bolos, canjica, pamonha, mugunzá, milho cozido, cocadas, arroz doce, paçoca doce e de carne de sol que ganham um espaço de destaque no...",2023-06-20 11:44 PM,tangaraacontece.blogspot.com,Neutral
"Enquanto Clara Moneke se juntou ao time da camisa xadrez e ainda apostou em uma saia jeans com meia-calça, Emílio Dantas foi ousado e vestiu um moletom de estampa de onçinha. Atenção! Os comentários d",2023-06-20 11:42 PM,estrelando.com.br,Neutral
"[...] Been Tap House, localizada no bairro da Vila Mariana, zona centro-sul da cidade de São Paulo, anunciou a edição junina do Samba do Holandês, evento que irá celebrar um dos gêneros musicais mais icônicos do Brasil com uma pitada de uma das comemorações mais celebradas no país: a festa junina [...]",2023-06-20 11:40 PM,planetacervejeiro.com.br,Neutral
Video can be found here,2023-06-20 11:28 PM,youtube.com,Neutral
"[...] Bolsa Lança Perfume - R＄ 184,99 Cinto Lança Perfume - R＄ 159,99   Bandeira do Orgulho Assexual     Vestido Colcci - R＄ 129,99 Camisa Xadrez GAP - R＄ 259,99         Bota Western Carrano - R＄ 990,00 Bolsa Forever 21 - R＄ 149,90 Óculos de Sol Colcci [...]",2023-06-20 11:22 PM,dark-joana.com.br,Neutral
Camisa xadrez 4 looks diferentes para você usar e ter estilos diferentes! Gostou? Comente aqui ⬇️#modafeminina #lookjunino #saojoao #camisaxadrez,2023-06-20 11:18 PM,tiktok.com,Neutral
"Com origem em antigas festas pagãs da Europa, festividades foram absorvidas pela Igreja Católica e se tornaram símbolo de tradições brasileiras de norte a sul B Bolo de milho, […]",2023-06-20 11:15 PM,cubo.jor.br,Neutral
"O São João de Jequié, que este ano terá 12 dias de duração, entre 14 e 25 de junho, chegou até as localidades da Zona Rural do município. […]",2023-06-20 11:13 PM,portaljequieense.wordpress.com,Neutral
[...] morre em colisão entre carro e moto ‌ NÃO É SÓ PÉ DE MOLEQUE Já comeu? Aprenda a fazer Pé de Moça para a Festa Junina ‌ COMBATE AO TRÁFICO DE DROGAS Polícia Civil detém organização criminosa em Bragança Ainda não baixou o APP do Jornal Diário do Pará ? [...],2023-06-20 11:11 PM,diarioonline.com.br,Neutral
"tvaparecida #santareceita #comidajunina O confeiteiro do Hotel Rainha do Brasil, Michel Reis, nos trouxe uma receita de nome ...",2023-06-20 11:09 PM,youtube.com,Neutral
"... [...] A comunidade, de cerca de três mil habitantes, contou com o apoio do Governo do Estado para receber as atrações musicais da festa junina [...] O recurso de R$ 270 mil foi aplicado pela Superintendência de Fomento ao Turismo (Sufotur), órgão vinculado à ...",2023-06-20 11:05 PM,jornaldeesportes.com.br,Neutral
Video can be found here,2023-06-20 11:04 PM,youtube.com,Neutral
"Publicidade O Arraiá da Advocacia será realizado nesta sexta-feira (23), a partir de 19h30, e irá abrir a temporada da festa junina da Caixa de Assistência dos Advogados de Goiás (Casag) com uma programação recheada de atrações [...] Comidas e bebidas típicas como: milho, pé de moleque e quentão serão novamente o sucesso do festejo",2023-06-20 11:04 PM,rotajuridica.com.br,Neutral
"A JBL celebra do Dia de São João com uma série de produtos da linha PartyBox, para iluminar e alegrar ainda mais a sua festa junina Avisa a galera que o São João está garantido com a JBL [...] A marca lançou em seu site oficial uma campanha especial para celebrar a data, intitulada “Dê o Play no Batidão de São João!”, para trazer ainda mais ale",2023-06-20 11:04 PM,jornaltribuna.com.br,Neutral
Este vídeo não é oficial e não tem nenhuma intenção de violar os termos de direitos autorais. Em caso de desacordo com o vídeo ...,2023-06-20 11:00 PM,youtube.com,Neutral
Video can be found here,2023-06-20 11:00 PM,youtube.com,Positive
"... [...] A Prefeitura de Parazinho convida todos os parazinhenses e toda região do Mato Grande para a tradicional Festa Junina que acontecerá nos próximos dias 22, 23 e 24 [...] Na quinta-feira dia 22 a festa começa com o Arraiá da Educação a partir das 16h com ...",2023-06-20 11:00 PM,parazinhoenoticia.blogspot.com,Neutral
