Texto,Data,Redes Sociais,sentimento
PELA AS CRÍTICAS DOS OUTROS ELA VAI FAZER UMA FESTA JUNINA DA MINNIE 👀 Créditos: @brenna_azevedo96 - Instagram #aniversárioinfantil #simonethomaz632 #siomarfamosim #viral #fy #foryou #videosstatus3k #saojoao #mãeefilha #dancarinasdefunk #minnie #festajunina,2023-05-24 12:07 PM,tiktok.com,Positive
"Milho Verde ⬅. Milho Verde é o queridinho das praias. Milho verde é um clássico que nunca sai de moda e faz sucesso em todas as estações do ano. Se no verão ele agrada quando vendido na praia, no inverno ele é uma sensação nas festas juninas. ...",2023-05-24 12:03 PM,receitas.globo.com,Positive
Video can be found here,2023-05-24 12:02 PM,youtube.com,Positive
Video can be found here,2023-05-24 12:00 PM,youtube.com,Neutral
"No ano passado, a ‘mão de milho’... [...] Dia do milho Canjica, pamonha, bolo e inúmeras possibilidades. Pensando em incentivar o cultivo de um dos cereais mais nutritivos do mundo, o Brasil instituiu o Dia do Milho, celebrado nesta quarta-feira, 24 de maio",2023-05-24 11:57 AM,expressopb.net,Neutral
Video can be found here,2023-05-24 11:56 AM,youtube.com,Neutral
"Como Fazer Curau de Milho em Lata. Veja também Curau de Corte Veja também Receita de Curau na Marmita. Lanche, Brasileira. Informação Nutricional. 133kcal Calorias: 2.8g Proteínas: 24g Carboidratos: 3.2g Gorduras: 107mg Sódio: 1.2g Fibra *Valores aproximados por porção individual.",2023-05-24 11:53 AM,comidinhasdochef.com,Neutral
#festajunina #quadrilhajunina #quadrilhanotiktok #saojoaonotiktok #saojoao,2023-05-24 11:49 AM,tiktok.com,Neutral
Festa junina no brookhaven dia 20/06/2023 às 16:00 #live #festa #roblox #festajunina #saojoao,2023-05-24 11:49 AM,tiktok.com,Neutral
gente eu amo uma pamonha jesus #comidasbrasileira #pamonha,2023-05-24 11:45 AM,tiktok.com,Positive
"receitas_faceis_e_dicaas como fazer pamonha na forma , #shorts ingredientes: 2 latas de milho verde 200 ml de leite de coco 2 ...",2023-05-24 11:39 AM,youtube.com,Neutral
Mais uma inspiração de look para o São João 🔥 • #lookinspiracaosaojoao #look #fy #foryoupage #saojoao #sj #looksj #looksaojoao #saojoao #saojoaonotiktok #looksaojoao2023,2023-05-24 11:36 AM,tiktok.com,Positive
#fyp #ataldagoianinha #goias #goiania #pamonha #goiana,2023-05-24 11:32 AM,tiktok.com,Neutral
#pamonha,2023-05-24 11:29 AM,tiktok.com,Neutral
Quentão nesse frio.. aí que diliciaaa #funk #quentão,2023-05-24 11:26 AM,tiktok.com,Positive
"Modo de preparo. Despeje o açúcar em uma panela e leve ao fogo baixo, mexendo sempre, até obter um caramelo dourado. Acrescente a água, o gengibre, o mel, a casca de laranja, o cravo e a ...",2023-05-24 11:16 AM,terra.com.br,Neutral
Informações sobre o curso on-line O SOM do ALFABETO Curso on-line “O SOM do ALFABETO” Doremipaty ...,2023-05-24 11:15 AM,youtube.com,Neutral
Video can be found here,2023-05-24 11:15 AM,youtube.com,Neutral
Como fazer Curau de milho verde de lata: 1 [...] Prepare este curau de milho verde escorrendo o milho e enxaguando com água corrente,2023-05-24 11:15 AM,tudoreceitas.com,Neutral
Video can be found here,2023-05-24 11:15 AM,youtube.com,Neutral
Informações sobre o curso on-line O SOM do ALFABETO Curso on-line “O SOM do ALFABETO” Doremipaty ✔️ ✔️ + ✔️ ✔️ ✔️ ✔️ ✔️ Para mais informações só clicar neste link! E agradeço muito se puder apoiar nosso trabalho!❤️ Neste link você 15% de desconto https://pay.hotmart.com/T27050069W?off=w3nd4ypf&checkoutMode=10 Com 15% de desconto,2023-05-24 11:12 AM,youtube.com,Positive
Essa sexta-feira do BregaLight ta muito foda pqp… #SaoJoao #ibicui,2023-05-24 11:11 AM,twitter.com,Negative
"sempreprontafashion Chegando novidades nossa coleção outono 🧣 Camisa xadrez R$ 64,99 calça biotipo R$114,99 Fale conosco pelo whatsapp (11)98128_2953 Estamos localizado na Av Antônio Carlos Costa 994, Bella vista Osasco Fazemos entrega Osasco, Carapicuíba, Barueri, Itapevi, Jaguaré #calcabiotipo #camisaxadrez #festajunina #looksmodernos #lojafisi",2023-05-24 11:09 AM,tiktok.com,Neutral
"Como desenhar a Mônica em traje de festa junina contando história? Hoje, vamos dar vida à Mônica, a garotinha mais forte e querida da Turma da Mônica, em um traje de festa junina super especial [...] Pegue seu chapéu de palha e seu lanche de milho, porque estamos prestes a embarcar em uma aventura divertida! Aqui está a Mônica, com um vestido ve...",2023-05-24 11:03 AM,tiktok.com,Positive
"Monte Alegre recebe 1º Arraiá com food trucks, artistas e designer https://26horasnoticias.com.br/monte-alegre-recebe-1o-arraia-com-food-trucks-artistas-e-designer/?swcfpc=1 @26horasnoticias @reidiniz @montealegreeventos @arraiamontealegre #26hn #26horasnoticias #rmc #rmp #piracicaba #regiao #festajunina #arraiamontealegre #montealegreeventos",2023-05-24 11:02 AM,twitter.com,Neutral
Pensa em uma pamonha quente 😂😂 #quente #pamonha #roca #brincadeiras #rindo #amei #alegria #finaldesemana,2023-05-24 11:02 AM,tiktok.com,Positive
No vídeo de hoje continuaremos a criar a sequência de atividades com o tema FESTA JUNINA baseada no texto: O BALÃO VAI ...,2023-05-24 11:00 AM,youtube.com,Neutral
Bruninho puxando o fole nas músicas de festas juninas.,2023-05-24 11:00 AM,youtube.com,Neutral
"Só 3 ingredientes, o melhor curau de milho verde do mundo!! Meu pai faz curau desde que me lembro, na infância acordava com ...",2023-05-24 11:00 AM,youtube.com,Positive
FESTA JUNINA - ARRAIÁ DO SABER - ATIVIDADE CARRINHO DA PIPOCA CLIQUE NO LINK ABAIXO PARA ADQUIRIR O KIT ...,2023-05-24 11:00 AM,youtube.com,Neutral
Boa noite #cidade #festa #festajunina #veronicacordeirod #vidareal #historiavidareal #mulherde50 #seguidores,2023-05-24 10:59 AM,tiktok.com,Positive
Curau de milho verde como diz kkk #mamaetiktok #festajunina2023 #curau #curaudemilho #festajunina #fypシ #TikTokPromote,2023-05-24 10:58 AM,tiktok.com,Neutral
"Fotos: Reinaldo Diniz Os fãs de uma boa festa junina já podem se programar: no dia 10 de junho, das 12h às 22h, o jardim do CasallegraMonte Alegre será palco do 1º Arraiá Monte Alegre [...] O espaço está instalado no histórico e turístico bairro ...",2023-05-24 10:57 AM,26horasnoticias.com.br,Neutral
"Promoção Retalhos Juninos Adesivo - Kit Com 12 Unidades Os Retalhos Juninos Adesivo é ideal para enfeitar roupas, decorar toalhas de mesas, painéis, festas e objetos. Aplicação em […]",2023-05-24 10:57 AM,classificadosd.com.br,Positive
#saojoaonotiktok #saojoao São João chegando e nois ta como🥰🤭,2023-05-24 10:50 AM,tiktok.com,Positive
#festasaojoao #festasinfantis #festas #festasãojoão #festacaipira #festajunina #festajuninainfantil #decoracaosaojoao #mesaposta #mesapostafestajunina #personalizadosfestajunina #lembrancinhasfestajunina #centrodemesafestajunina #centrodemesainfantil #centrodemesapersonalizado #personalizados #saojoao #DIY #personalizados #mamaefesteira #festei...,2023-05-24 10:43 AM,tiktok.com,Neutral
Eita que a quadrilha vai estar um luxo só!!! Prepara os quitutes pets que o look já está pronto 🌽🔥🎉 . . . #festajunina #saojoao #lookjunino #lookpet #modapet #boutiquepet #luxo #rainhadomilho #estilo #xadrez #quentão #pinhao #quadrilha #quermesse,2023-05-24 10:39 AM,tiktok.com,Positive
"A festa de São João Luiz Gonzaga da rua Antônio de Luna Freire de Mari (PB), terá shows com a banda Raio do Sol Vip no sábado (03). […]",2023-05-24 10:39 AM,ofarolpb.com,Neutral
"Evento será realizado de 12 a 30 de julho no Paço Municipal. A 42ª Festa Julina Beneficente de Sorocaba – Arraiá da Família, considerada a maior festa beneficente da região, já tem data para acontecer! Realizada pela Afejubes, que é a Associação das Entidades Participantes da Festa Junina Beneficente de Sorocaba, com o apoio da Prefeitura Munici...",2023-05-24 10:38 AM,isaias-noticonfisc.blogspot.com,Neutral
"eu fico TÃO feliz gravando esses vídeos que parece que vou pra várias festinhas, eu tô amando muiiito esse conteúdo, fui para madureira comprar várias coisinhas sobre esse tema, querem ver?? boa noiite vidass #penteadoarraial #arraialfestajunina #festajunina #penteadofestajunina #fypシ",2023-05-24 10:19 AM,tiktok.com,Positive
Disponível para download: https://www.suamusica.com.br/suziane.holanda/toinho-forro-show-especial-festa-junina-ao-vivo .,2023-05-24 10:19 AM,youtube.com,Neutral
Festa junina vai acontecer entre os dias 10 e 25 de junho. São João de Serra Negra em Bezerros. Divulgação A Prefeitura […],2023-05-24 10:15 AM,mrznoticias.wordpress.com,Neutral
"Canjica, pamonha, milho, amendoim, munguzá… Além de fazerem encher a boca d’água e de reunirem os sabores das festas juninas, essas iguarias representam uma grande possibilidade de faturamento [...] A gastronomia típica estimula a economia em todo o...",2023-05-24 10:14 AM,blogprimeiramao.com.br,Positive
Encontre aqui Camisa Xadrez Masculina e muito mais artigos esportivos com os melhores preços. Acesse o site da Netshoes e compre online hoje mesmo!,2023-05-24 10:09 AM,netshoes.com.br,Neutral
Pamonha assim vc nunca experimentou 🌽😋 #pamonha #festajunina #receita #saojoao,2023-05-24 10:01 AM,tiktok.com,Neutral
"Pamonha com açúcar mascavo. Ingredientes: – 8 espigas de milho verde ( reserve as palhas) – ½ xícara de açúcar mascavo – ½ xícara de leite de coco caseiro ou usar leite de coco light – 1 pitada de sal marinho. Modo de preparo:Com um ralador grosso, rale as espigas.",2023-05-24 10:01 AM,muitochique.com,Neutral
3/5 ❤️‍🔥 assistam até o final 🤌🏻 #festajunina #músicajunina #saojoaonotiktok #dançadaquadrilha #quadrilha #dançajunina #dançandoempúblico #vídeosdançando #forrónotiktok #forró #forródança #festajunina,2023-05-24 10:00 AM,tiktok.com,Positive
Conheça meu curso bonecando; vem ser minha aluna Clique aqui: https://atelie.djanildaferreira.com/bonecando Precisa de ...,2023-05-24 10:00 AM,youtube.com,Neutral
"A Festa Junina de Votorantim (SP) Viva+ continua nesta quinta-feira (25), com apresentações dos artistas regionais Xand Silva e JK Rodrigues, na Praça de Eventos \Lecy de Campos\, que fica na Avenida 31 de Março, no Centro [...] A festa junina, considerada a maior do estado de São Paulo, é promovida pela Viva+ Entretenimento, em parceria com o Fund",2023-05-24 10:00 AM,g1.globo.com,Neutral
Video can be found here,2023-05-24 09:59 AM,youtube.com,Neutral
"... [...] Além de muito forró, os participantes vão poder saborear uma variedade de comidas típicas: bolos, pamonha, mungunzá, arroz doce, cachorro-quente, churrasquinho e outros quitutes que você também pode ajudar doando no dia do evento [...] A construção ...",2023-05-24 09:56 AM,infonet.com.br,Neutral
"DIGITE NA LUPA ABAIXO PARA PESQUISAR O TEMA QUE ESTÁ PROCURANDO. KIT FESTA DIGITAL – VÁRIOS TEMAS!PROCURE O TEMA NA PESQUISA DO SITE, E SE NÃO ENCONTRAR O TEMA QUE … Continue lendo Kit Festa Junina Menina 100% Digital",2023-05-24 09:48 AM,confeiteirarenata.com.br,Neutral
Video can be found here,2023-05-24 09:47 AM,youtube.com,Neutral
milhoverde #curaudemilho #rotinacomacasa #rotinadodia #vloggers.,2023-05-24 09:46 AM,youtube.com,Neutral
[...] farinha de trigo 100g de manteiga sem sal 1 ovo 4 colheres (sopa) de açucar Recheio: 250g de coco fresco 3 gemas 1 lata de leite condensado 1 xicara (chá) de açúcar 1 colher (sopa) de manteiga sem sal #festajunina #queijadinha #gourmet #chef #receitas #façavocêmesmo [...],2023-05-24 09:46 AM,tiktok.com,Neutral
"  O Forró do Piu-Piu, tradicional festa junina realizada na Fazenda Colibri, em Amargosa, foi cancelado. O anúncio foi feito nesta quarta-feira (24). A 25ª edição do evento seria realizada no Dia de São João, em 24 de junho [...] O motivo do ...",2023-05-24 09:44 AM,gazzetadoreconcavo.com.br,Neutral
#maquiagemsaojoao #saojoao #viral,2023-05-24 09:41 AM,tiktok.com,Neutral
Vamos fazer um lindo Diy Junino #DIY #diyjunino #saojoao #decoracaojunina #saojoaoideias #festajunina,2023-05-24 09:37 AM,tiktok.com,Positive
#festajunina 🎉,2023-05-24 09:37 AM,tiktok.com,Positive
Nem roupa pra esses eventos eu tenho 🤡😂 #music #memes #festajunina #saojoao #viralvideo #videosmusicais #fypage #foryou #videosparastatus,2023-05-24 09:37 AM,tiktok.com,Neutral
"Chegou o momento! #TrajeOficial do #SãoJoão2023 da #Quadrilha @anarriedesaojoao_smg, de São Miguel do Guamá - Pa. Tema: Chita, Chitinha e Chitão, a arte que encanta meu São João! Siga: http://instagram.com/papodequadrilha #festajunina #quadrilha #quadrilhajunina #papodequadrilha https://t.co/DjluUhJgvt",2023-05-24 09:37 AM,twitter.com,Positive
"Aproveite os descontos em Camisa xadrez masculina online na La Redoute x +25% extra*, cód. 7461 inclui Baixa de Preço até 50% + 25% extra* mesmo no Outlet",2023-05-24 09:33 AM,laredoute.pt,Neutral
Baixe essa canção e outras: https://pay.hotmart.com/O79569876L Visite meu SITE: https://www.musicar.mus.br/ Siga no ...,2023-05-24 09:30 AM,youtube.com,Neutral
Este vídeo não é oficial e não tem nenhuma intenção de violar os termos de direitos autorais. Copyright Bandas/Artistas: em caso ...,2023-05-24 09:27 AM,youtube.com,Neutral
Qual vc usaria? #fy #viral #dicasdelooks #inspiracoesdelook #saojoao,2023-05-24 09:21 AM,tiktok.com,Neutral
Video can be found here,2023-05-24 09:20 AM,youtube.com,Neutral
#festajunina #juninasculturalbrasil #2023 #fyu #fy #fyp,2023-05-24 09:15 AM,tiktok.com,Neutral
Video can be found here,2023-05-24 09:10 AM,youtube.com,Neutral
"... [...] Como não temos sites especializados, nem sabemos ainda se o homem do campo já iniciou o seu plantio. Mas o certo é que todos sonham com milho assado, pamonha e canjica do período junino. Ainda não se fala em São João por essas bandas.. [...] Nem ...",2023-05-24 09:09 AM,blogdomendesemendes.blogspot.com,Neutral
"Bata o milho com o leite no liquidificador até triturar bem e transfira para uma panela. Adicione os demais ingredientes e leve ao fogo médio, mexendo sempre, até engrossar. Despeje em travessa grande ou potes individuais, polvilhe canela a gosto e deixe na geladeira por 2 horas.",2023-05-24 09:02 AM,anamariabraga.globo.com,Neutral
Respondendo a @Ferreira transformando camisa xadrez ♥️ #looksaojoao #dicasdemoda #camisaxadrez #modafeminina #saojoao,2023-05-24 09:01 AM,tiktok.com,Neutral
Oi minha gente tudo bem com vocês vídeo novo espero que gostem bjs.,2023-05-24 09:00 AM,youtube.com,Positive
Por aqui os ensaios da Quadrilha da TROPA não param! 🤩🌽 #junho #festajunina #trend #viral #fy #foryou #cultura #saojoao,2023-05-24 09:00 AM,tiktok.com,Positive
"Todo mundo ama pamonha e essa receita é extremamente pratica, rápida e deliciosa!; vem cozinhar comigo! Fiz com muito amor ...",2023-05-24 09:00 AM,youtube.com,Positive
Video can be found here,2023-05-24 08:59 AM,youtube.com,Neutral
PRA Q O CORANTE? kkk provaria essa? 🥜🌽 #experimentandodoces #experimentandocomida #pacoca #pacoquita #pacocadepamonha #festajunina #comidasdefestajunina,2023-05-24 08:50 AM,tiktok.com,Neutral
"Tá chegando a hora do coração da gente bater no ritmo da zabumba e da sanfona! A melhor festa do ano tá chegando com cultura, tradição e muito forró! Se você gosta de São João, a Paraíba é seu lugar! ✨ #Paraíba #saojoao #saojoao2023 https://t.co/80NZUsT9Zb",2023-05-24 08:38 AM,twitter.com,Positive
#saojoao #saojoaonotiktok #saojoaodecruz #omelhorsaojoaodobrasil #omelhorsaojoaodabahia #saojoaodecruzdasalmas,2023-05-24 08:24 AM,tiktok.com,Neutral
"PAMONHA DE LIQUIDIFICADOR COM GOSTINHO DE PAMONHA DA ROÇA! FEITA NO FORNO, COM GOSTINHO DE ...",2023-05-24 08:23 AM,youtube.com,Negative
"Preparem as bandeirinhas, acendam as fogueiras e coloquem o traje caipira, porque está chegando a 15ª edição da Festa Maína! Esse evento incrível faz parte do calendário oficial […]",2023-05-24 08:14 AM,100fronteiras.com,Positive
MEUS AMORES ESSE BOLO É MAIS UMA PAMONHA DELICIOSA. EXPERIMENTE VCS VAO AMAR . DEIXE SEU LIKE.,2023-05-24 08:09 AM,youtube.com,Positive
Me sigam no Instagram fadas ❣️ @fada.caldeirini Bjs ❣️,2023-05-24 08:08 AM,youtube.com,Positive
